日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,600889,8.39,8.59,8.64,8.34,22083,18856800.0,3.57,2.14,0.18,0.72
2018-01-03,600889,8.59,8.63,8.64,8.52,22889,19718930.0,1.4,0.47,0.04,0.75
2018-01-04,600889,8.65,8.76,8.83,8.6,31926,27996082.0,2.67,1.51,0.13,1.04
2018-01-05,600889,8.72,8.67,8.77,8.63,19444,16933712.0,1.6,-1.03,-0.09,0.63
2018-01-08,600889,8.67,8.66,8.68,8.57,16263,14069940.0,1.27,-0.12,-0.01,0.53
2018-01-09,600889,8.6,8.76,8.81,8.58,29106,25435731.0,2.66,1.15,0.1,0.95
2018-01-10,600889,8.7,8.62,8.73,8.59,19478,16905128.0,1.6,-1.6,-0.14,0.63
2018-01-11,600889,8.58,8.64,8.69,8.57,12405,10745313.0,1.39,0.23,0.02,0.4
2018-01-12,600889,8.67,8.58,8.67,8.57,10801,9326892.0,1.16,-0.69,-0.06,0.35
2018-01-15,600889,8.59,8.26,8.59,8.25,24165,20263589.0,3.96,-3.73,-0.32,0.79
2018-01-16,600889,8.26,8.26,8.32,8.22,18896,15664708.0,1.21,0.0,0.0,0.62
2018-01-17,600889,8.28,8.2,8.28,8.07,22243,18184234.0,2.54,-0.73,-0.06,0.72
2018-01-18,600889,8.19,8.24,8.26,8.13,13945,11478508.0,1.59,0.49,0.04,0.45
2018-01-19,600889,8.24,8.2,8.29,8.19,11906,9849725.0,1.21,-0.49,-0.04,0.39
2018-01-22,600889,8.13,8.23,8.24,8.07,14169,11599388.0,2.07,0.37,0.03,0.46
2018-01-23,600889,8.22,8.28,8.29,8.19,11314,9377853.0,1.22,0.61,0.05,0.37
2018-01-24,600889,8.3,8.29,8.3,8.18,13777,11410407.0,1.45,0.12,0.01,0.45
2018-01-25,600889,8.29,8.33,8.41,8.26,22813,19095391.0,1.81,0.48,0.04,0.74
2018-01-26,600889,8.33,8.34,8.37,8.29,15035,12569863.0,0.96,0.12,0.01,0.49
2018-01-29,600889,8.3,8.27,8.36,8.24,15301,12754326.0,1.44,-0.84,-0.07,0.5
2018-01-30,600889,8.24,8.24,8.29,8.19,12563,10393846.0,1.21,-0.36,-0.03,0.41
2018-01-31,600889,8.24,8.02,8.24,7.98,18670,15144670.0,3.16,-2.67,-0.22,0.61
2018-02-01,600889,8.02,7.63,8.04,7.57,28095,21921730.0,5.86,-4.86,-0.39,0.91
2018-02-02,600889,7.58,7.42,7.6,7.18,16637,12360336.0,5.5,-2.75,-0.21,0.54
2018-02-05,600889,7.25,7.4,7.43,7.25,9114,6744360.0,2.43,-0.27,-0.02,0.3
2018-02-07,600889,6.66,6.66,6.95,6.66,85538,57599893.0,3.92,-10.0,-0.74,2.79
2018-02-08,600889,6.38,6.51,6.57,6.34,38521,25106279.0,3.45,-2.25,-0.15,1.25
2018-02-09,600889,6.31,6.07,6.34,6.03,35131,21940604.0,4.76,-6.76,-0.44,1.14
2018-02-12,600889,6.13,6.25,6.33,6.12,20239,12669148.0,3.46,2.97,0.18,0.66
2018-02-13,600889,6.27,6.27,6.41,6.25,22482,14279590.0,2.56,0.32,0.02,0.73
2018-02-14,600889,6.07,6.42,6.44,5.98,31707,19654246.0,7.34,2.39,0.15,1.03
2018-02-22,600889,6.35,6.38,6.43,6.3,21196,13573306.0,2.02,-0.62,-0.04,0.69
2018-02-23,600889,6.38,6.39,6.42,6.35,12606,8088183.0,1.1,0.16,0.01,0.41
2018-02-26,600889,6.37,6.5,6.56,6.36,21367,13888698.0,3.13,1.72,0.11,0.7
2018-02-27,600889,6.5,6.62,6.67,6.49,29050,19259044.0,2.77,1.85,0.12,0.95
2018-02-28,600889,6.58,6.65,6.66,6.49,18373,12151756.0,2.57,0.45,0.03,0.6
2018-03-01,600889,6.7,6.67,6.71,6.62,17109,11447823.0,1.35,0.3,0.02,0.56
2018-03-02,600889,6.66,6.61,6.67,6.58,17333,11530702.0,1.35,-0.9,-0.06,0.56
2018-03-05,600889,6.63,6.54,6.64,6.46,16211,10628859.0,2.72,-1.06,-0.07,0.53
2018-03-06,600889,6.54,6.59,6.61,6.47,26471,17446193.0,2.14,0.76,0.05,0.86
2018-03-07,600889,6.57,6.6,6.75,6.57,23872,15980991.0,2.73,0.15,0.01,0.78
2018-03-08,600889,6.6,7.26,7.26,6.53,102289,73302530.0,11.06,10.0,0.66,3.33
2018-03-09,600889,7.14,7.16,7.25,7.0,80999,57698161.0,3.44,-1.38,-0.1,2.64
2018-03-12,600889,7.12,7.31,7.35,7.05,54798,39583397.0,4.19,2.09,0.15,1.78
2018-03-13,600889,7.27,7.53,7.56,7.18,61263,45307621.0,5.2,3.01,0.22,2.0
2018-03-14,600889,7.53,7.29,7.54,7.27,45396,33771474.0,3.59,-3.19,-0.24,1.48
2018-03-15,600889,7.11,7.21,7.24,7.07,31456,22602834.0,2.33,-1.1,-0.08,1.02
2018-03-16,600889,7.2,7.21,7.27,7.12,19588,14175247.0,2.08,0.0,0.0,0.64
2018-03-19,600889,7.21,7.22,7.25,7.12,17103,12329070.0,1.8,0.14,0.01,0.56
2018-03-20,600889,7.08,7.12,7.17,6.97,24627,17511494.0,2.77,-1.39,-0.1,0.8
2018-03-21,600889,7.12,7.14,7.25,7.09,29527,21294035.0,2.25,0.28,0.02,0.96
2018-03-22,600889,7.17,7.13,7.22,7.07,19213,13756292.0,2.1,-0.14,-0.01,0.63
2018-03-23,600889,7.05,6.61,7.05,6.45,38232,25763384.0,8.42,-7.29,-0.52,1.25
2018-03-26,600889,6.4,6.64,6.67,6.31,17482,11448667.0,5.45,0.45,0.03,0.57
2018-03-27,600889,6.67,6.77,6.91,6.67,31856,21717502.0,3.61,1.96,0.13,1.04
2018-03-28,600889,6.7,6.73,6.82,6.59,15548,10531483.0,3.4,-0.59,-0.04,0.51
2018-03-29,600889,6.73,6.93,7.15,6.72,34424,24006052.0,6.39,2.97,0.2,1.12
2018-03-30,600889,6.83,6.89,6.98,6.83,30522,21121570.0,2.16,-0.58,-0.04,0.99
2018-04-02,600889,6.86,6.92,6.96,6.79,20203,13938007.0,2.47,0.44,0.03,0.66
2018-04-03,600889,6.86,6.78,6.86,6.73,16123,11005552.0,1.88,-2.02,-0.14,0.53
2018-04-04,600889,6.98,6.8,6.98,6.79,16283,11216236.0,2.8,0.29,0.02,0.53
2018-04-09,600889,6.67,6.71,6.76,6.63,16743,11249869.0,1.91,-1.32,-0.09,0.55
2018-04-10,600889,6.75,6.7,6.75,6.66,9530,6410609.0,1.34,-0.15,-0.01,0.31
2018-04-11,600889,6.74,6.8,6.83,6.72,13972,9518615.0,1.64,1.49,0.1,0.46
2018-04-12,600889,6.81,6.67,6.86,6.66,18446,12467392.0,2.94,-1.91,-0.13,0.6
2018-04-13,600889,6.7,6.68,6.72,6.62,11265,7537627.0,1.5,0.15,0.01,0.37
2018-04-16,600889,6.68,6.64,6.71,6.59,13374,8937926.0,1.8,-0.6,-0.04,0.44
2018-04-17,600889,6.67,6.48,6.68,6.45,11946,7873351.0,3.46,-2.41,-0.16,0.39
2018-04-18,600889,6.53,6.53,6.63,6.37,13866,9060515.0,4.01,0.77,0.05,0.45
2018-04-19,600889,6.54,6.58,6.59,6.47,10394,6842435.0,1.84,0.77,0.05,0.34
2018-04-20,600889,6.61,6.52,6.63,6.46,12404,8121710.0,2.58,-0.91,-0.06,0.4
2018-04-23,600889,6.52,6.43,6.59,6.41,11378,7400772.0,2.76,-1.38,-0.09,0.37
2018-04-24,600889,6.43,6.56,6.57,6.42,13344,8748884.0,2.33,2.02,0.13,0.43
2018-04-25,600889,6.53,6.47,6.55,6.46,9291,6071307.0,1.37,-1.37,-0.09,0.3
2018-04-26,600889,6.47,6.43,6.53,6.38,8314,5385332.0,2.32,-0.62,-0.04,0.27
2018-04-27,600889,6.4,6.31,6.4,6.27,16171,10271358.0,2.02,-1.87,-0.12,0.53
2018-05-02,600889,6.32,6.2,6.34,6.15,10019,6272048.0,3.01,-1.74,-0.11,0.33
2018-05-03,600889,6.2,6.16,6.26,6.03,13896,8570654.0,3.71,-0.65,-0.04,0.45
2018-05-04,600889,6.16,6.21,6.22,6.11,8138,5045933.0,1.79,0.81,0.05,0.27
2018-05-07,600889,6.6,6.83,6.83,6.6,139533,95390823.0,3.7,9.98,0.62,4.54
2018-05-08,600889,6.49,6.65,6.75,6.43,86326,57338512.0,4.69,-2.64,-0.18,2.81
2018-05-09,600889,6.62,6.51,6.62,6.48,43226,28350842.0,2.11,-2.11,-0.14,1.41
2018-05-10,600889,6.48,6.46,6.55,6.4,37245,24187658.0,2.3,-0.77,-0.05,1.21
2018-05-11,600889,6.43,6.72,6.96,6.43,69581,46904684.0,8.2,4.02,0.26,2.27
2018-05-14,600889,6.63,6.57,6.75,6.51,34153,22630691.0,3.57,-2.23,-0.15,1.11
2018-05-15,600889,6.58,6.6,6.62,6.5,21870,14420682.0,1.83,0.46,0.03,0.71
2018-05-16,600889,6.57,6.56,6.62,6.51,17111,11242891.0,1.67,-0.61,-0.04,0.56
2018-05-17,600889,6.52,7.22,7.22,6.52,80636,57029871.0,10.67,10.06,0.66,2.63
2018-05-18,600889,7.44,7.5,7.95,7.43,314111,243854715.0,7.2,3.88,0.28,10.23
2018-05-21,600889,7.22,7.86,8.14,7.2,295097,229677262.0,12.53,4.8,0.36,9.61
2018-05-22,600889,7.6,7.56,7.75,7.48,153813,117123175.0,3.44,-3.82,-0.3,5.01
2018-05-23,600889,7.49,7.29,7.51,7.27,107529,79363106.0,3.17,-3.57,-0.27,3.5
2018-05-24,600889,7.29,7.37,7.37,7.23,65745,48118892.0,1.92,1.1,0.08,2.14
2018-05-25,600889,7.3,7.34,7.46,7.27,67780,50111429.0,2.58,-0.41,-0.03,2.21
2018-05-28,600889,7.2,6.98,7.2,6.87,74475,52335166.0,4.5,-4.9,-0.36,2.43
2018-05-29,600889,7.06,7.18,7.19,6.93,50423,36023449.0,3.72,2.87,0.2,1.64
2018-05-30,600889,7.04,7.13,7.44,7.0,66792,48503180.0,6.13,-0.7,-0.05,2.18
2018-05-31,600889,7.17,7.36,7.37,7.1,62588,45702795.0,3.79,3.23,0.23,2.04
2018-06-01,600889,7.24,7.32,7.53,7.19,70676,52429253.0,4.62,-0.54,-0.04,2.3
2018-06-04,600889,7.24,7.21,7.33,6.97,40919,29303836.0,4.92,-1.5,-0.11,1.33
2018-06-05,600889,7.17,7.15,7.21,6.98,36358,25849347.0,3.19,-0.83,-0.06,1.18
2018-06-06,600889,7.15,7.02,7.15,6.98,29162,20594977.0,2.38,-1.82,-0.13,0.95
2018-06-07,600889,7.01,7.16,7.17,7.0,39535,28127243.0,2.42,1.99,0.14,1.29
2018-06-08,600889,7.09,6.94,7.12,6.89,38440,26920493.0,3.21,-3.07,-0.22,1.25
2018-06-11,600889,6.94,6.7,7.01,6.58,39463,26696979.0,6.2,-3.46,-0.24,1.29
2018-06-12,600889,6.67,6.71,6.75,6.55,19113,12751470.0,2.99,0.15,0.01,0.62
2018-06-13,600889,6.65,6.67,6.8,6.65,17256,11630520.0,2.24,-0.6,-0.04,0.56
2018-06-14,600889,6.69,6.5,6.77,6.49,20598,13647389.0,4.2,-2.55,-0.17,0.67
2018-06-15,600889,6.48,6.24,6.48,6.18,23950,15139865.0,4.62,-4.0,-0.26,0.78
2018-06-19,600889,6.17,5.67,6.17,5.62,36399,21629702.0,8.81,-9.13,-0.57,1.19
2018-06-20,600889,5.68,5.78,5.89,5.68,22491,13101957.0,3.7,1.94,0.11,0.73
2018-06-21,600889,5.78,5.55,5.85,5.54,19224,10993426.0,5.36,-3.98,-0.23,0.63
2018-06-22,600889,5.44,5.55,5.61,5.44,15792,8820629.0,3.06,0.0,0.0,0.51
2018-06-25,600889,5.65,5.42,5.69,5.35,25016,13756464.0,6.13,-2.34,-0.13,0.81
2018-06-26,600889,5.4,5.37,5.45,5.28,32015,17218987.0,3.14,-0.92,-0.05,1.04
2018-06-27,600889,5.39,5.43,5.44,5.32,21122,11406361.0,2.23,1.12,0.06,0.69
2018-06-28,600889,5.42,5.34,5.45,5.33,16078,8731514.0,2.21,-1.66,-0.09,0.52
2018-06-29,600889,5.35,5.5,5.51,5.28,28123,15327819.0,4.31,3.0,0.16,0.92
2018-07-02,600889,5.5,5.33,5.5,5.3,18570,10065231.0,3.64,-3.09,-0.17,0.6
2018-07-03,600889,5.32,5.4,5.4,5.29,23134,12436565.0,2.06,1.31,0.07,0.75
2018-07-04,600889,5.4,5.2,5.4,5.16,29706,15711712.0,4.44,-3.7,-0.2,0.97
2018-07-05,600889,5.22,4.9,5.22,4.85,36184,18318137.0,7.12,-5.77,-0.3,1.18
2018-07-06,600889,4.89,5.06,5.39,4.89,41947,21422558.0,10.2,3.27,0.16,1.37
2018-07-09,600889,5.1,5.11,5.15,4.99,36883,18790732.0,3.16,0.99,0.05,1.2
2018-07-10,600889,5.09,5.22,5.25,5.08,27991,14531382.0,3.33,2.15,0.11,0.91
2018-07-11,600889,5.15,5.02,5.15,4.96,27063,13734137.0,3.64,-3.83,-0.2,0.88
2018-07-12,600889,5.06,5.16,5.21,5.03,25491,13181565.0,3.59,2.79,0.14,0.83
2018-07-13,600889,5.16,5.17,5.22,5.11,17680,9168779.0,2.13,0.19,0.01,0.58
2018-07-16,600889,5.17,5.15,5.17,5.07,15856,8169620.0,1.93,-0.39,-0.02,0.52
2018-07-17,600889,5.52,5.67,5.67,5.52,122107,69422910.0,2.91,10.1,0.52,3.98
2018-07-18,600889,5.55,5.84,6.24,5.47,196974,116414832.0,13.58,3.0,0.17,6.41
2018-07-19,600889,5.58,5.46,5.64,5.35,104506,57632996.0,4.97,-6.51,-0.38,3.4
2018-07-20,600889,5.51,5.36,5.51,5.27,66122,35645011.0,4.4,-1.83,-0.1,2.15
