日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,600984,3.69,3.71,3.72,3.68,26803,17286461.0,1.09,0.82,0.03,0.5
2018-01-03,600984,3.71,3.7,3.72,3.67,38134,24581016.0,1.35,-0.27,-0.01,0.71
2018-01-04,600984,3.71,3.72,3.78,3.69,54454,35542239.0,2.43,0.54,0.02,1.01
2018-01-05,600984,3.7,3.85,4.06,3.67,118775,79473183.0,10.48,3.49,0.13,2.2
2018-01-08,600984,3.8,3.83,3.88,3.79,66527,44418531.0,2.34,-0.52,-0.02,1.23
2018-01-09,600984,3.83,3.76,3.84,3.75,35225,23205298.0,2.35,-1.83,-0.07,0.65
2018-01-10,600984,3.75,3.8,3.88,3.75,66106,43963017.0,3.46,1.06,0.04,1.23
2018-01-11,600984,3.8,3.82,3.82,3.75,34035,22463912.0,1.84,0.53,0.02,0.63
2018-01-12,600984,3.83,4.03,4.16,3.83,241914,168809873.0,8.64,5.5,0.21,4.49
2018-01-15,600984,3.99,4.03,4.14,3.97,127458,89740764.0,4.22,0.0,0.0,2.37
2018-01-16,600984,4.03,3.99,4.07,3.93,78274,54357939.0,3.47,-0.99,-0.04,1.45
2018-01-17,600984,4.0,3.93,4.03,3.88,65602,44987879.0,3.76,-1.5,-0.06,1.22
2018-01-18,600984,3.89,3.95,3.98,3.89,42332,28986304.0,2.29,0.51,0.02,0.79
2018-01-19,600984,3.91,4.01,4.09,3.91,73096,51169944.0,4.56,1.52,0.06,1.36
2018-01-22,600984,4.01,4.02,4.13,4.0,46426,32683303.0,3.24,0.25,0.01,0.86
2018-01-23,600984,4.01,4.0,4.04,3.97,32116,22320040.0,1.74,-0.5,-0.02,0.6
2018-01-24,600984,3.97,3.93,3.98,3.87,48370,32916297.0,2.75,-1.75,-0.07,0.9
2018-01-25,600984,3.91,3.9,3.94,3.88,36636,24920896.0,1.53,-0.76,-0.03,0.68
2018-01-26,600984,3.9,3.86,3.93,3.86,25851,17508066.0,1.79,-1.03,-0.04,0.48
2018-01-29,600984,3.86,3.95,4.0,3.86,66263,45432828.0,3.63,2.33,0.09,1.23
2018-01-30,600984,3.96,4.04,4.06,3.96,70975,49632404.0,2.53,2.28,0.09,1.32
2018-01-31,600984,3.97,3.78,4.06,3.78,126857,85648379.0,6.93,-6.44,-0.26,2.35
2018-02-01,600984,3.75,3.67,3.84,3.64,43536,28266579.0,5.29,-2.91,-0.11,0.81
2018-02-02,600984,3.64,3.68,3.7,3.62,26278,16769944.0,2.18,0.27,0.01,0.49
2018-02-26,600984,3.74,3.76,3.9,3.71,71297,46979657.0,5.16,2.17,0.08,1.32
2018-02-27,600984,3.75,3.83,3.88,3.71,55981,37021108.0,4.52,1.86,0.07,1.04
2018-02-28,600984,3.81,3.85,3.96,3.76,74659,50146353.0,5.22,0.52,0.02,1.39
2018-03-01,600984,3.85,3.85,3.87,3.8,35776,23916214.0,1.82,0.0,0.0,0.66
2018-03-02,600984,3.84,3.88,3.97,3.81,59005,39907720.0,4.16,0.78,0.03,1.1
2018-03-05,600984,3.87,3.86,3.91,3.83,34478,23205645.0,2.06,-0.52,-0.02,0.64
2018-03-06,600984,3.86,3.93,3.96,3.86,60030,41041452.0,2.59,1.81,0.07,1.11
2018-03-07,600984,3.94,3.93,3.97,3.86,62569,42564174.0,2.8,0.0,0.0,1.16
2018-03-08,600984,3.93,3.93,4.0,3.89,36575,24937639.0,2.8,0.0,0.0,0.68
2018-03-09,600984,3.93,3.93,3.96,3.9,51148,34940088.0,1.53,0.0,0.0,0.95
2018-03-12,600984,3.93,3.94,3.96,3.9,81610,55675836.0,1.53,0.25,0.01,1.51
2018-03-13,600984,3.94,3.88,3.94,3.87,56450,38190790.0,1.78,-1.52,-0.06,1.05
2018-03-14,600984,3.86,3.87,3.91,3.86,33085,22350969.0,1.29,-0.26,-0.01,0.61
2018-03-15,600984,3.86,3.86,3.93,3.83,52423,35301567.0,2.58,-0.26,-0.01,0.97
2018-03-16,600984,3.86,3.82,3.88,3.82,22793,15276429.0,1.55,-1.04,-0.04,0.42
2018-03-19,600984,3.82,3.84,3.86,3.77,30607,20284510.0,2.36,0.52,0.02,0.57
2018-03-20,600984,3.83,3.84,3.9,3.8,30318,20295876.0,2.6,0.0,0.0,0.56
2018-03-21,600984,3.9,3.83,3.94,3.83,45666,30804918.0,2.86,-0.26,-0.01,0.85
2018-03-22,600984,3.83,3.84,3.87,3.8,29634,19799270.0,1.83,0.26,0.01,0.55
2018-03-23,600984,3.78,3.66,3.84,3.52,83606,54182616.0,8.33,-4.69,-0.18,1.55
2018-03-26,600984,3.65,3.67,3.71,3.58,25917,16480784.0,3.55,0.27,0.01,0.48
2018-03-27,600984,3.68,3.7,3.75,3.65,55784,36022137.0,2.72,0.82,0.03,1.04
2018-03-28,600984,3.67,3.64,3.68,3.63,31988,20378000.0,1.35,-1.62,-0.06,0.59
2018-03-29,600984,3.65,3.68,3.7,3.64,22363,14276043.0,1.65,1.1,0.04,0.42
2018-03-30,600984,3.7,3.68,3.7,3.66,26583,17027932.0,1.09,0.0,0.0,0.49
2018-04-02,600984,3.67,3.77,3.84,3.63,96216,62164405.0,5.71,2.45,0.09,1.79
2018-04-03,600984,3.71,3.73,3.8,3.69,35882,23365730.0,2.92,-1.06,-0.04,0.67
2018-04-04,600984,3.77,3.74,3.77,3.7,33469,21713509.0,1.88,0.27,0.01,0.62
2018-04-09,600984,3.7,3.71,3.78,3.69,21015,13626714.0,2.41,-0.8,-0.03,0.39
2018-04-10,600984,3.71,3.74,3.81,3.71,37605,24519848.0,2.7,0.81,0.03,0.7
2018-04-11,600984,3.75,3.75,3.75,3.72,42547,27736188.0,0.8,0.27,0.01,0.79
2018-04-12,600984,3.75,3.71,3.76,3.7,24111,15665331.0,1.6,-1.07,-0.04,0.45
2018-04-13,600984,3.71,3.67,3.73,3.66,20325,13071943.0,1.89,-1.08,-0.04,0.38
2018-04-16,600984,3.65,3.65,3.69,3.61,25845,16402611.0,2.18,-0.54,-0.02,0.48
2018-04-17,600984,3.66,3.57,3.66,3.55,27804,17449928.0,3.01,-2.19,-0.08,0.52
2018-04-18,600984,3.58,3.58,3.6,3.52,21794,13539668.0,2.24,0.28,0.01,0.4
2018-04-19,600984,3.55,3.58,3.59,3.55,14764,9208071.0,1.12,0.0,0.0,0.27
2018-04-20,600984,3.58,3.48,3.58,3.48,29725,18249052.0,2.79,-2.79,-0.1,0.55
2018-04-23,600984,3.5,3.5,3.54,3.47,16217,9900485.0,2.01,0.57,0.02,0.3
2018-04-24,600984,3.49,3.54,3.55,3.49,18228,11223136.0,1.71,1.14,0.04,0.34
2018-04-25,600984,3.54,3.51,3.54,3.49,18366,11240541.0,1.41,-0.85,-0.03,0.34
2018-04-26,600984,3.46,3.36,3.47,3.35,42438,25339304.0,3.42,-4.27,-0.15,0.79
2018-04-27,600984,3.35,3.36,3.42,3.33,23819,13989568.0,2.68,0.0,0.0,0.44
2018-05-02,600984,3.36,3.41,3.41,3.36,30778,18277392.0,1.49,1.49,0.05,0.57
2018-05-03,600984,3.39,3.52,3.57,3.37,40582,24532064.0,5.87,3.23,0.11,0.75
2018-05-04,600984,3.52,3.71,3.73,3.52,109121,69607973.0,5.97,5.4,0.19,2.03
2018-05-07,600984,3.71,3.7,3.72,3.64,43235,27700174.0,2.16,-0.27,-0.01,0.8
2018-05-08,600984,3.68,3.68,3.76,3.68,40093,25986240.0,2.16,-0.54,-0.02,0.74
2018-05-09,600984,3.67,3.77,3.8,3.62,53057,34249426.0,4.89,2.45,0.09,0.98
2018-05-10,600984,3.73,3.76,3.81,3.73,43243,28401612.0,2.12,-0.27,-0.01,0.8
2018-05-11,600984,3.75,3.8,3.81,3.74,44857,29546205.0,1.86,1.06,0.04,0.83
2018-05-14,600984,3.79,3.77,3.84,3.76,27996,18479508.0,2.11,-0.79,-0.03,0.52
2018-05-15,600984,3.77,3.8,3.81,3.75,26824,17649692.0,1.59,0.8,0.03,0.5
2018-05-16,600984,3.8,3.8,3.83,3.77,23910,15809905.0,1.58,0.0,0.0,0.44
2018-05-17,600984,3.8,3.84,3.9,3.8,47810,32036322.0,2.63,1.05,0.04,0.89
2018-05-18,600984,3.84,3.88,3.92,3.82,47225,31918213.0,2.6,1.04,0.04,0.88
2018-05-21,600984,3.89,3.87,3.93,3.86,28264,19109180.0,1.8,-0.26,-0.01,0.52
2018-05-22,600984,3.87,3.9,3.91,3.84,34220,23090597.0,1.81,0.78,0.03,0.64
2018-05-23,600984,3.89,3.9,3.91,3.86,20135,13624435.0,1.28,0.0,0.0,0.37
2018-05-24,600984,3.88,3.83,3.91,3.8,36923,24691721.0,2.82,-1.79,-0.07,0.69
2018-05-25,600984,3.84,3.79,3.86,3.76,34605,22846507.0,2.61,-1.04,-0.04,0.64
2018-05-28,600984,3.79,3.78,3.81,3.75,25672,16882526.0,1.58,-0.26,-0.01,0.48
2018-05-29,600984,3.81,3.75,3.81,3.73,18093,11866329.0,2.12,-0.79,-0.03,0.34
2018-05-30,600984,3.74,3.71,3.74,3.57,50379,32298788.0,4.53,-1.07,-0.04,0.93
2018-05-31,600984,3.68,3.84,3.85,3.67,56858,37282912.0,4.85,3.5,0.13,1.06
2018-06-01,600984,3.81,3.83,3.85,3.79,17168,11410294.0,1.56,-0.26,-0.01,0.32
2018-06-04,600984,3.83,3.85,3.85,3.78,21484,14287070.0,1.83,0.52,0.02,0.4
2018-06-05,600984,3.83,3.87,3.9,3.77,50238,33471276.0,3.38,0.52,0.02,0.93
2018-06-06,600984,3.85,3.86,3.88,3.8,37064,24799245.0,2.07,-0.26,-0.01,0.69
2018-06-07,600984,3.87,3.91,4.06,3.86,137301,94493385.0,5.18,1.3,0.05,2.55
2018-06-08,600984,3.91,3.87,3.91,3.82,39835,26715742.0,2.3,-1.02,-0.04,0.74
2018-06-11,600984,3.88,3.88,3.91,3.85,30929,20897833.0,1.55,0.26,0.01,0.57
2018-06-12,600984,3.89,3.94,3.97,3.86,36977,25213193.0,2.84,1.55,0.06,0.69
2018-06-13,600984,3.94,3.9,3.94,3.85,33961,23013886.0,2.28,-1.02,-0.04,0.63
2018-06-14,600984,3.88,3.88,3.93,3.83,27396,18544281.0,2.56,-0.51,-0.02,0.51
2018-06-15,600984,3.88,3.91,3.94,3.87,43056,29225257.0,1.8,0.77,0.03,0.8
2018-06-19,600984,3.86,3.74,3.9,3.64,99162,65026662.0,6.65,-4.35,-0.17,1.84
2018-06-20,600984,3.72,3.86,3.86,3.7,36543,24270235.0,4.28,3.21,0.12,0.68
2018-06-21,600984,3.86,3.87,3.96,3.84,38403,26091909.0,3.11,0.26,0.01,0.71
2018-06-22,600984,3.87,4.02,4.02,3.81,73333,38886104.0,5.43,3.88,0.15,1.05
2018-06-25,600984,4.01,4.14,4.24,3.95,125756,69426863.0,7.21,2.99,0.12,1.8
2018-06-26,600984,4.09,4.15,4.19,4.05,63302,34999883.0,3.38,0.24,0.01,0.9
2018-06-27,600984,4.15,4.13,4.17,4.08,61609,33936607.0,2.17,-0.48,-0.02,0.88
2018-06-28,600984,4.12,4.08,4.15,4.04,39262,21455688.0,2.66,-1.21,-0.05,0.56
2018-06-29,600984,4.1,4.15,4.18,4.05,52241,28885979.0,3.19,1.72,0.07,0.75
2018-07-02,600984,4.15,4.15,4.19,4.09,54104,29939756.0,2.41,0.0,0.0,0.77
2018-07-03,600984,4.35,4.27,4.38,4.18,105246,59938332.0,4.82,2.89,0.12,1.5
2018-07-04,600984,4.25,4.2,4.26,4.18,45793,25774121.0,1.87,-1.64,-0.07,0.65
2018-07-05,600984,4.18,4.19,4.23,4.15,38986,21827838.0,1.9,-0.24,-0.01,0.56
2018-07-06,600984,4.19,4.17,4.21,4.05,41938,23219468.0,3.82,-0.48,-0.02,0.6
2018-07-09,600984,4.19,4.16,4.24,4.11,42842,23844332.0,3.12,-0.24,-0.01,0.61
2018-07-10,600984,4.17,4.17,4.18,4.13,28160,15651794.0,1.2,0.24,0.01,0.4
2018-07-11,600984,4.13,4.19,4.2,4.09,60099,33207089.0,2.64,0.48,0.02,0.86
2018-07-12,600984,4.19,4.35,4.36,4.16,122871,70263720.0,4.77,3.82,0.16,1.75
2018-07-13,600984,4.35,4.35,4.42,4.3,55443,32148712.0,2.76,0.0,0.0,0.79
2018-07-16,600984,4.35,4.29,4.35,4.13,53383,30405784.0,5.06,-1.38,-0.06,0.76
2018-07-17,600984,4.25,4.28,4.29,4.23,24892,14163041.0,1.4,-0.23,-0.01,0.36
2018-07-18,600984,4.28,4.31,4.32,4.25,22830,13104240.0,1.64,0.7,0.03,0.33
2018-07-19,600984,4.3,4.3,4.35,4.25,22942,13151147.0,2.32,-0.23,-0.01,0.33
2018-07-20,600984,4.26,4.32,4.32,4.23,20844,11920701.0,2.09,0.47,0.02,0.3
2018-07-23,600984,4.28,4.35,4.4,4.27,34434,19891064.0,3.01,0.69,0.03,0.49
2018-07-24,600984,4.33,4.42,4.5,4.33,89378,52524178.0,3.91,1.61,0.07,1.28
2018-07-25,600984,4.41,4.42,4.47,4.36,52357,30808577.0,2.49,0.0,0.0,0.75
2018-07-26,600984,4.41,4.38,4.44,4.34,41763,24457506.0,2.26,-0.9,-0.04,0.6
2018-07-27,600984,4.37,4.38,4.44,4.35,30474,17811429.0,2.05,0.0,0.0,0.44
2018-07-30,600984,4.39,4.32,4.41,4.25,38001,21917009.0,3.65,-1.37,-0.06,0.54
2018-07-31,600984,4.26,4.28,4.32,4.24,26758,15259750.0,1.85,-0.93,-0.04,0.38
2018-08-01,600984,4.26,4.25,4.31,4.23,19538,11150647.0,1.87,-0.7,-0.03,0.28
2018-08-02,600984,4.25,4.13,4.25,4.08,65424,36090859.0,4.0,-2.82,-0.12,0.93
2018-08-03,600984,4.09,4.11,4.2,4.09,35755,19755723.0,2.66,-0.48,-0.02,0.51
2018-08-06,600984,4.11,4.07,4.13,4.02,31403,17072431.0,2.68,-0.97,-0.04,0.45
2018-08-07,600984,4.08,4.14,4.15,4.05,27607,15148478.0,2.46,1.72,0.07,0.39
2018-08-08,600984,4.15,4.15,4.22,4.12,27687,15446699.0,2.42,0.24,0.01,0.4
2018-08-09,600984,4.14,4.21,4.22,4.13,22896,12813709.0,2.17,1.45,0.06,0.33
2018-08-10,600984,4.23,4.22,4.24,4.19,13753,7743508.0,1.19,0.24,0.01,0.2
2018-08-13,600984,4.21,4.18,4.21,4.15,17339,9675544.0,1.42,-0.95,-0.04,0.25
2018-08-14,600984,4.18,4.19,4.2,4.15,16416,9169692.0,1.2,0.24,0.01,0.23
2018-08-15,600984,4.18,4.16,4.18,4.1,28903,16030679.0,1.91,-0.72,-0.03,0.41
2018-08-16,600984,4.15,4.16,4.17,4.08,12451,6892004.0,2.16,0.0,0.0,0.18
2018-08-17,600984,4.15,4.13,4.18,4.02,20768,11442189.0,3.85,-0.72,-0.03,0.3
2018-08-20,600984,4.12,4.12,4.15,3.97,33610,18248447.0,4.36,-0.24,-0.01,0.48
2018-08-21,600984,4.12,4.09,4.12,4.05,12399,6779009.0,1.7,-0.73,-0.03,0.18
