日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-01-02,601567,5.89,5.95,5.98,5.85,16980,16584597.0,2.22,1.54,0.09,0.14
2018-01-03,601567,5.96,5.97,6.04,5.92,22813,22393662.0,2.02,0.34,0.02,0.18
2018-01-04,601567,5.99,5.99,6.08,5.97,15936,15709657.0,1.84,0.34,0.02,0.13
2018-01-05,601567,5.96,5.91,6.02,5.86,19896,19389869.0,2.67,-1.34,-0.08,0.16
2018-01-08,601567,5.95,5.92,5.98,5.78,20111,19552349.0,3.38,0.17,0.01,0.16
2018-01-09,601567,5.94,5.86,5.95,5.86,13638,13264040.0,1.52,-1.01,-0.06,0.11
2018-01-10,601567,5.88,5.84,5.97,5.81,20601,20061111.0,2.73,-0.34,-0.02,0.17
2018-01-11,601567,5.85,5.76,5.89,5.67,23331,22386282.0,3.77,-1.37,-0.08,0.19
2018-01-12,601567,5.78,5.73,5.78,5.66,19634,18741230.0,2.08,-0.52,-0.03,0.16
2018-01-15,601567,5.73,5.79,5.81,5.54,28441,27057006.0,4.71,1.05,0.06,0.23
2018-01-16,601567,5.75,5.69,5.77,5.66,17301,16495117.0,1.9,-1.73,-0.1,0.14
2018-01-17,601567,5.69,5.63,5.69,5.56,14493,13715605.0,2.28,-1.05,-0.06,0.12
2018-01-18,601567,5.64,5.6,5.66,5.58,15181,14343464.0,1.42,-0.53,-0.03,0.12
2018-01-19,601567,5.58,5.54,5.62,5.51,21569,20283826.0,1.96,-1.07,-0.06,0.17
2018-01-22,601567,5.5,5.57,5.59,5.49,20789,19497485.0,1.81,0.54,0.03,0.17
2018-01-23,601567,5.54,5.58,5.6,5.54,15508,14587204.0,1.08,0.18,0.01,0.12
2018-01-24,601567,5.59,5.61,5.62,5.54,19685,18554352.0,1.43,0.54,0.03,0.16
2018-01-25,601567,5.64,5.67,5.71,5.59,24461,23224156.0,2.14,1.07,0.06,0.2
2018-01-26,601567,5.67,5.73,5.84,5.63,25702,24639273.0,3.7,1.06,0.06,0.21
2018-01-29,601567,5.81,5.58,5.82,5.52,20388,19321363.0,5.24,-2.62,-0.15,0.16
2018-01-30,601567,5.56,5.66,5.7,5.55,14043,13289657.0,2.69,1.43,0.08,0.11
2018-01-31,601567,5.68,5.53,5.73,5.51,16805,15858279.0,3.89,-2.3,-0.13,0.14
2018-02-01,601567,5.54,5.56,5.6,4.76,90293,81404045.0,15.19,0.54,0.03,0.73
2018-02-02,601567,5.11,5.58,5.63,5.11,39770,36947859.0,9.35,0.36,0.02,0.32
2018-02-05,601567,5.54,5.6,5.66,5.35,17522,16366422.0,5.56,0.36,0.02,0.14
2018-02-06,601567,5.43,5.76,5.8,5.32,42883,40474377.0,8.57,2.86,0.16,0.35
2018-02-07,601567,5.82,5.81,5.9,5.67,36101,34699283.0,3.99,0.87,0.05,0.29
2018-02-08,601567,5.81,5.87,5.88,5.7,25460,24502583.0,3.1,1.03,0.06,0.2
2018-02-09,601567,5.66,5.34,5.82,5.18,33195,31096380.0,10.9,-9.03,-0.53,0.27
2018-02-12,601567,5.26,5.4,5.51,5.26,12716,11765658.0,4.68,1.12,0.06,0.1
2018-02-13,601567,5.35,5.36,5.49,5.35,11399,10542144.0,2.59,-0.74,-0.04,0.09
